"Time Created","Screen Name","Follower Count","Full Text","Location","Hashtags","Mentions","Platform"
"Sun Apr 16 17:05:38 +0000 2017","VedehiMajumdar","849","RT @LouiseMensch: Ecuador must pay for its attack on America #SnowdenOp #RussianHacking cc @mike_pence https://t.co/V7N26Masjc","","['SnowdenOp', 'RussianHacking']","[u'Louise Mensch', u'Mike Pence']","iPhone"
"Mon Apr 17 19:28:10 +0000 2017","ReneeArnett","2512","#TrumpTaxes #TrumpRussia #TrumpRussiaCollusion  #RussianHacking #TrumpRussia  #TrumpTreason #TrumpLies #mobties https://t.co/NySjOb6Tm5","","['TrumpTaxes', 'TrumpRussia', 'TrumpRussiaCollusion', 'RussianHacking', 'TrumpRussia', 'TrumpTreason', 'TrumpLies', 'mobties']","[]","Twitter Web Client"
"Mon Apr 17 19:31:39 +0000 2017","altwu","325","RT @DaShanneStokes: Illegal Russian hacking proves Trump is not a legitimately elected leader. #resist #theresistance #russianhacking #trum…","Denver, CO","['resist', 'theresistance', 'russianhacking']","[u'Dr. DaShanne Stokes']","iPhone"
"Mon Apr 17 19:31:48 +0000 2017","ReneeArnett","2512","🇷🇺  #TrumpTaxes #TrumpRussia #TrumpRussiaCollusion  #RussianHacking #TrumpRussia  #TrumpTreason #TrumpLies #mobties… https://t.co/j4w9GOccB9","","['TrumpTaxes', 'TrumpRussia', 'TrumpRussiaCollusion', 'RussianHacking', 'TrumpRussia', 'TrumpTreason', 'TrumpLies', 'mobties']","[]","Twitter Web Client"
"Mon Apr 17 19:32:06 +0000 2017","promotechnge","2349","RT @DaShanneStokes: Illegal Russian hacking proves Trump is not a legitimately elected leader. #resist #theresistance #russianhacking #trum…","Katy, TX","['resist', 'theresistance', 'russianhacking']","[u'Dr. DaShanne Stokes']","iPhone"
"Mon Apr 17 19:34:35 +0000 2017","ReneeArnett","2512","🇷🇺  #TrumpTaxes #TrumpRussia #TrumpRussiaCollusion  #RussianHacking #TrumpRussia  #TrumpTreason #TrumpLies #mobties… https://t.co/JZIs5FhbH4","","['TrumpTaxes', 'TrumpRussia', 'TrumpRussiaCollusion', 'RussianHacking', 'TrumpRussia', 'TrumpTreason', 'TrumpLies', 'mobties']","[]","Twitter Web Client"
"Mon Apr 17 06:54:44 +0000 2017","Jlhrdhcotuit","378","RT @DaShanneStokes: Illegal Russian hacking proves Trump is not a legitimately elected leader. #resist #theresistance #russianhacking #trum…","cape cod, ma","['resist', 'theresistance', 'russianhacking']","[u'Dr. DaShanne Stokes']","iPhone"
"Mon Apr 17 06:56:40 +0000 2017","SullivanDonal","15","When do you think we'll see FBI action against the trump team https://t.co/bCIDvqOvMG","","[]","[]"
"Mon Apr 17 07:09:51 +0000 2017","CJSensible","2307","RT @Virgini58831385: Good info on how Bots &amp; election hacking can influence voter behavior. #ManchurianCandidate #russianhacking…","sodaville,or","['ManchurianCandidate', 'russianhacking']","[u'Virginia']","iPhone"
"Mon Apr 17 07:26:37 +0000 2017","jimkoziak","1775","RT @DaShanneStokes: Illegal Russian hacking proves Trump is not a legitimately elected leader. #resist #theresistance #russianhacking #trum…","Toronto Canada","['resist', 'theresistance', 'russianhacking']","[u'Dr. DaShanne Stokes']","iPhone"
"Mon Apr 17 15:34:38 +0000 2017","LarryVNN","4380","RT @LouiseMensch: Ecuador must pay for its attack on America #SnowdenOp #RussianHacking cc @mike_pence https://t.co/V7N26Masjc","Massachusetts","['SnowdenOp', 'RussianHacking']","[u'Louise Mensch', u'Mike Pence']","Twitter Web Client"
"Mon Apr 17 15:34:43 +0000 2017","Becke_Davidson","242","RT @RepSwalwell: “The message was: ‘Watch out. There’s something not right here.’”

Chilling to read. All the reason #RussianHacking…","Long Beach, CA","['RussianHacking']","[u'Rep. Eric Swalwell']","Android"
"Mon Apr 17 15:54:41 +0000 2017","cherry10k","157","RT @DaShanneStokes: Illegal Russian hacking proves Trump is not a legitimately elected leader. #resist #theresistance #russianhacking #trum…","Las Vegas, NV","['resist', 'theresistance', 'russianhacking']","[u'Dr. DaShanne Stokes']","Android"
"Tue Apr 18 04:46:38 +0000 2017","GarbanzoGorilla","957","The real winner.
#StolenElection #Russia #russianhacking #TraitorTrump https://t.co/M8WtcVqHZo","#NotMyPresident","['StolenElection', 'Russia', 'russianhacking', 'TraitorTrump']","[]","Twitter Web Client"
"Tue Apr 18 04:51:01 +0000 2017","Hismail786","808","@seanspicer like your dadio @realDonaldTrump you good at lying. Why can't we ask @IRStaxpros @IRSnews directly abou… https://t.co/PR4PZEkzIz","","[]","[u'Sean Spicer', u'Donald J. Trump', u'IRS', u'IRS']","Android"
"Tue Apr 18 04:51:58 +0000 2017","AtlantaTANNT","490","RT @LouiseMensch: Yo @FBI and @NSAGov meet Patrick. Patrick, may I also introduce you to @gchq as it affects UK too #russianhacking https:/…","Atlanta GA","['russianhacking']","[u'Louise Mensch', u'FBI', u'NSA/CSS', u'GCHQ']","Android"
"Wed Apr 19 23:39:08 +0000 2017","daunspoken01","129","RT @LouiseMensch: Ad trackers follow you ALL round the web. Ad firms act like Chayanov and @wikleaks SSL keys. This Chayanov…","","[]","[u'Louise Mensch', u'waqas yasir']","iPhone"
"Wed Apr 19 23:42:55 +0000 2017","CHHolte","3818","RT @LouiseMensch: Ad trackers follow you ALL round the web. Ad firms act like Chayanov and @wikleaks SSL keys. This Chayanov…","Frederick maryland","[]","[u'Louise Mensch', u'waqas yasir']","Android"
"Wed Apr 19 23:43:35 +0000 2017","MaryAliceBisho2","479","RT @LouiseMensch: Ad trackers follow you ALL round the web. Ad firms act like Chayanov and @wikleaks SSL keys. This Chayanov…","Ohio","[]","[u'Louise Mensch', u'waqas yasir']","iPhone"
"Wed Apr 19 23:43:47 +0000 2017","eastvillagetwt","1857","RT @LouiseMensch: Ad trackers follow you ALL round the web. Ad firms act like Chayanov and @wikleaks SSL keys. This Chayanov…","East Village, New York, NY","[]","[u'Louise Mensch', u'waqas yasir']","iPhone"
"Wed Apr 19 23:43:53 +0000 2017","ZenTaoPrincess","236","RT @lindahenry1101: #TrumpRussiaInvestigation #TrumpRussia #TraitorInTheHouse #TrumpCabinet #CorruptDon #RussianHacking https://t.co/5kEgWZ…","","['TrumpRussiaInvestigation', 'TrumpRussia', 'TraitorInTheHouse', 'TrumpCabinet', 'CorruptDon', 'RussianHacking']","[u'Linda Henry']","iPhone"
"Wed Apr 19 23:44:02 +0000 2017","drsahonore","83","@sartu32886211 @RealFTV Only when the election results are suspicious. #russianhacking is real. @drsahonore @ossoff https://t.co/1eYoTpzoMa","","['russianhacking']","[u'sartu', u'FierceTv', u'sharonhonore', u'Jon Ossoff']","iPhone"
"Wed Apr 19 23:46:14 +0000 2017","RebeccaVanWhy","441","RT @LouiseMensch: Ad trackers follow you ALL round the web. Ad firms act like Chayanov and @wikleaks SSL keys. This Chayanov…","","[]","[u'Louise Mensch', u'waqas yasir']","Android"
"Wed Apr 19 23:49:11 +0000 2017","phillip92321","203","RT @LouiseMensch: Ad trackers follow you ALL round the web. Ad firms act like Chayanov and @wikleaks SSL keys. This Chayanov…","Chicago, IL","[]","[u'Louise Mensch', u'waqas yasir']","iPhone"
"Wed Apr 19 23:49:53 +0000 2017","Diamondjack444","12795","RT @LouiseMensch: Ad trackers follow you ALL round the web. Ad firms act like Chayanov and @wikleaks SSL keys. This Chayanov…","New York City/Staten Island","[]","[u'Louise Mensch', u'waqas yasir']","Twitter Web Client"
"Wed Apr 19 23:50:14 +0000 2017","1stGrumpydude","1418","RT @LouiseMensch: Ad trackers follow you ALL round the web. Ad firms act like Chayanov and @wikleaks SSL keys. This Chayanov…","SOCAL","[]","[u'Louise Mensch', u'waqas yasir']","iPad"
"Wed Apr 19 23:50:33 +0000 2017","julli_g","2608","RT @LouiseMensch: Ad trackers follow you ALL round the web. Ad firms act like Chayanov and @wikleaks SSL keys. This Chayanov…","Ohio, USA","[]","[u'Louise Mensch', u'waqas yasir']","Twitter Web Client"
"Wed Apr 19 23:51:42 +0000 2017","beth_kania","345","RT @LouiseMensch: Ad trackers follow you ALL round the web. Ad firms act like Chayanov and @wikleaks SSL keys. This Chayanov…","","[]","[u'Louise Mensch', u'waqas yasir']","Android"
"Wed Apr 19 23:51:52 +0000 2017","ScottLarrmagee","103","RT @RepSwalwell: It's not too late for GOP &amp; Dems to unite &amp; defend against future #RussianHacking. We've been attacked before. We c…","Langhorne, PA","['RussianHacking']","[u'Rep. Eric Swalwell']","iPhone"
"Wed Apr 19 23:52:00 +0000 2017","mswindy12","799","RT @LouiseMensch: Ad trackers follow you ALL round the web. Ad firms act like Chayanov and @wikleaks SSL keys. This Chayanov…","USA","[]","[u'Louise Mensch', u'waqas yasir']","Android"
"Wed Apr 19 23:52:09 +0000 2017","ofie007","584","RT @GreenlakeRun: @realDonaldTrump @DonaldJTrumpJr @SebGorka @AnnCoulter @seanhannity @tedcruz #JohnBrennan &amp; #russianhacking, blame…","California, USA","['JohnBrennan', 'russianhacking']","[u'Dan', u'Donald J. Trump', u'Donald Trump Jr.', u'Sebastian Gorka DrG', u'Ann Coulter', u'Sean Hannity', u'Ted Cruz']","iPhone"
"Wed Apr 19 23:52:26 +0000 2017","gregorydeboest","16","RT @LouiseMensch: Ad trackers follow you ALL round the web. Ad firms act like Chayanov and @wikleaks SSL keys. This Chayanov…","","[]","[u'Louise Mensch', u'waqas yasir']"
"Wed Apr 19 23:52:48 +0000 2017","Tamaraciocci","1390","RT @LouiseMensch: Ad trackers follow you ALL round the web. Ad firms act like Chayanov and @wikleaks SSL keys. This Chayanov…","United States","[]","[u'Louise Mensch', u'waqas yasir']","iPad"
"Wed Apr 19 23:55:04 +0000 2017","lotsofuss","1811","RT @LouiseMensch: Ad trackers follow you ALL round the web. Ad firms act like Chayanov and @wikleaks SSL keys. This Chayanov…","Citizen of America","[]","[u'Louise Mensch', u'waqas yasir']","iPad"
"Wed Apr 19 23:55:52 +0000 2017","dizzyoz1","712","RT @LouiseMensch: Ad trackers follow you ALL round the web. Ad firms act like Chayanov and @wikleaks SSL keys. This Chayanov…","","[]","[u'Louise Mensch', u'waqas yasir']","iPhone"
"Wed Apr 19 23:56:24 +0000 2017","CarolynBKoehler","110","RT @LouiseMensch: Ad trackers follow you ALL round the web. Ad firms act like Chayanov and @wikleaks SSL keys. This Chayanov…","Hawaii, USA","[]","[u'Louise Mensch', u'waqas yasir']","iPhone"
"Wed Apr 19 23:56:25 +0000 2017","tetsiga34","234","RT @VinceintheBay: No shit, Sherlock. I see you have at least 15 trackers running on your break through #Trumprussia FISA article.…","middle america","['Trumprussia']","[u'Vince in the Bay']","Android"
"Wed Apr 19 23:58:27 +0000 2017","Micheleboyd1224","119","RT @LouiseMensch: Ad trackers follow you ALL round the web. Ad firms act like Chayanov and @wikleaks SSL keys. This Chayanov…","","[]","[u'Louise Mensch', u'waqas yasir']","iPhone"
"Thu Apr 20 00:02:02 +0000 2017","Frankie1654","797","@FBI  @CIA @MarkWarner @RepAdamSchiff https://t.co/Z3Xr1KhzVo","","[]","[u'FBI', u'CIA', u'Mark Warner', u'Adam Schiff']","Android"
"Thu Apr 20 00:03:36 +0000 2017","t_solium_esq","29","RT @LouiseMensch: Ad trackers follow you ALL round the web. Ad firms act like Chayanov and @wikleaks SSL keys. This Chayanov…","Ontario","[]","[u'Louise Mensch', u'waqas yasir']","Twitter Web Client"
"Thu Apr 20 00:04:39 +0000 2017","boweaver11","1113","RT @LouiseMensch: Ad trackers follow you ALL round the web. Ad firms act like Chayanov and @wikleaks SSL keys. This Chayanov…","","[]","[u'Louise Mensch', u'waqas yasir']","iPad"
"Thu Apr 20 00:05:20 +0000 2017","Grandma_Shelia","3774","RT @LouiseMensch: Ad trackers follow you ALL round the web. Ad firms act like Chayanov and @wikleaks SSL keys. This Chayanov…","Lotusland, Ahiah","[]","[u'Louise Mensch', u'waqas yasir']","Twitter Web Client"
"Thu Apr 20 00:05:45 +0000 2017","AmyHurd9","191","RT @LouiseMensch: Ad trackers follow you ALL round the web. Ad firms act like Chayanov and @wikleaks SSL keys. This Chayanov…","","[]","[u'Louise Mensch', u'waqas yasir']","iPhone"
"Thu Apr 20 00:06:18 +0000 2017","HalPotato","176","RT @BryanDawsonUSA: Breaking: Jason Chaffetz will not seek re-election. #GoodbyeJason https://t.co/y8hMEejHPf","Wadena, MN","['GoodbyeJason']","[u'Bryan Dawson']","iPhone"
"Thu Apr 20 00:07:00 +0000 2017","elyse4design","3153","RT @LouiseMensch: Ad trackers follow you ALL round the web. Ad firms act like Chayanov and @wikleaks SSL keys. This Chayanov…","New York","[]","[u'Louise Mensch', u'waqas yasir']","iPad"
"Thu Apr 20 00:07:26 +0000 2017","mms5048","4475","RT @LouiseMensch: Ad trackers follow you ALL round the web. Ad firms act like Chayanov and @wikleaks SSL keys. This Chayanov…","NC","[]","[u'Louise Mensch', u'waqas yasir']","Android"
"Thu Apr 20 00:07:45 +0000 2017","aliasvaughn","5072","RT @LouiseMensch: Ad trackers follow you ALL round the web. Ad firms act like Chayanov and @wikleaks SSL keys. This Chayanov…","","[]","[u'Louise Mensch', u'waqas yasir']","TweetDeck"
"Thu Apr 20 00:08:11 +0000 2017","NEMOamerican201","154","RT @BryanDawsonUSA: GOP Congress:

Hearings on #Benghazi witch hunt: 33
Hearings on real Russian interference in US election: 0…","","['Benghazi']","[u'Bryan Dawson']","Android"
"Thu Apr 20 00:08:52 +0000 2017","tamranyc","7776","RT @LouiseMensch: Ad trackers follow you ALL round the web. Ad firms act like Chayanov and @wikleaks SSL keys. This Chayanov…","New York, NY","[]","[u'Louise Mensch', u'waqas yasir']","Twitter Web Client"
"Thu Apr 20 00:11:28 +0000 2017","stirlospace","595","RT @LouiseMensch: Ad trackers follow you ALL round the web. Ad firms act like Chayanov and @wikleaks SSL keys. This Chayanov…","Space—the stirlo frontier","[]","[u'Louise Mensch', u'waqas yasir']","iPhone"
"Thu Apr 20 00:11:54 +0000 2017","cfoster911","191","RT @LouiseMensch: Ad trackers follow you ALL round the web. Ad firms act like Chayanov and @wikleaks SSL keys. This Chayanov…","North Bay, CA","[]","[u'Louise Mensch', u'waqas yasir']","Android"
"Thu Apr 20 00:13:13 +0000 2017","TrumpUnfit2Serv","2567","RT @LouiseMensch: Ad trackers follow you ALL round the web. Ad firms act like Chayanov and @wikleaks SSL keys. This Chayanov…","USA/UK","[]","[u'Louise Mensch', u'waqas yasir']","Twitter Web Client"
"Thu Apr 20 00:16:06 +0000 2017","palisade68","229","RT @LouiseMensch: Ad trackers follow you ALL round the web. Ad firms act like Chayanov and @wikleaks SSL keys. This Chayanov…","","[]","[u'Louise Mensch', u'waqas yasir']","Android"
"Thu Apr 20 00:16:53 +0000 2017","xinjiayilu","69","RT @LouiseMensch: Ad trackers follow you ALL round the web. Ad firms act like Chayanov and @wikleaks SSL keys. This Chayanov…","Forest Park, OH","[]","[u'Louise Mensch', u'waqas yasir']","Android"
"Thu Apr 20 00:19:12 +0000 2017","LibbyBlog","3670","RT @LouiseMensch: Ad trackers follow you ALL round the web. Ad firms act like Chayanov and @wikleaks SSL keys. This Chayanov…","","[]","[u'Louise Mensch', u'waqas yasir']","iPhone"
"Thu Apr 20 00:20:51 +0000 2017","leoego0816","550","#Trumprussia #russiagate #wednesdaywisdom #TrumpColluded #russianhacking #peetus #kremlinklan https://t.co/i1w7nWd6Fy","Claremont nc","['Trumprussia', 'russiagate', 'wednesdaywisdom', 'TrumpColluded', 'russianhacking', 'peetus', 'kremlinklan']","[]","Android"
"Thu Apr 20 00:21:05 +0000 2017","ianhug","1760","RT @LouiseMensch: Ad trackers follow you ALL round the web. Ad firms act like Chayanov and @wikleaks SSL keys. This Chayanov…","Wales, United Kingdom","[]","[u'Louise Mensch', u'waqas yasir']","Android"
"Thu Apr 20 00:21:52 +0000 2017","shondi99","11315","Use VPN like NORD - lots less add follows. https://t.co/F0ADDRCKma","The Southwest Desert","[]","[]","Twitter Web Client"
"Thu Apr 20 00:22:43 +0000 2017","thecleverclit","205","🤔 #goodquestion #russianhacking #FeelTheBern #BernieWouldHaveWon ... https://t.co/qov8Z84GKi","","['goodquestion', 'russianhacking', 'FeelTheBern', 'BernieWouldHaveWon']","[]","iPhone"
"Thu Apr 20 00:24:48 +0000 2017","BearmanShannon","1405","RT @leoego0816: #Trumprussia #russiagate #wednesdaywisdom #TrumpColluded #russianhacking #peetus #kremlinklan https://t.co/i1w7nWd6Fy","Bryn Mawr, PA","['Trumprussia', 'russiagate', 'wednesdaywisdom', 'TrumpColluded', 'russianhacking', 'peetus', 'kremlinklan']","[u'shafana casiano']","iPhone"
"Thu Apr 20 00:25:13 +0000 2017","HariboLOLOL","120","RT @VinceintheBay: No shit, Sherlock. I see you have at least 15 trackers running on your break through #Trumprussia FISA article.…","","['Trumprussia']","[u'Vince in the Bay']","Android"
"Thu Apr 20 00:25:24 +0000 2017","vidalexperience","4218","@truthseekingiam @RokinRobin @Holly_not_Dolly @TanyasTwit @NCdogs4Hillary @AKraus59 @KrukMatt @TrickFreee ""Neocom S… https://t.co/acznLGlvf4","the resistance, fl","[]","[u'TKN-NOLA', u'dawn h.', u'Holly Houston', u'Tanya', u'2 NC Dem Dogs', u'1 PartAvalanche \u2744\ufe0f\U0001f308', u'Matthew Kruk', u'Patrick']","iPhone"
"Thu Apr 20 00:26:00 +0000 2017","sredmon1945","66","RT @BryanDawsonUSA: Breaking: Jason Chaffetz will not seek re-election. #GoodbyeJason https://t.co/y8hMEejHPf","","['GoodbyeJason']","[u'Bryan Dawson']","iPhone"
"Thu Apr 20 00:26:53 +0000 2017","Kashinka","923","RT @BryanDawsonUSA: Breaking: Jason Chaffetz will not seek re-election. #GoodbyeJason https://t.co/y8hMEejHPf","New York City","['GoodbyeJason']","[u'Bryan Dawson']","iPhone"
"Thu Apr 20 00:27:20 +0000 2017","ReneeArnett","2528","🇷🇺  #TrumpTaxes #TrumpRussia #TrumpRussiaCollusion  #RussianHacking #TrumpRussia  #TrumpTreason #TrumpLies #mobties… https://t.co/Tw1QW70Wvg","","['TrumpTaxes', 'TrumpRussia', 'TrumpRussiaCollusion', 'RussianHacking', 'TrumpRussia', 'TrumpTreason', 'TrumpLies', 'mobties']","[]","Twitter Web Client"
"Thu Apr 20 00:27:29 +0000 2017","bluedillygal","4607","RT @shondi99: Use VPN like NORD - lots less add follows. https://t.co/F0ADDRCKma","America","[]","[u'shondi99']","iPhone"
"Thu Apr 20 00:27:59 +0000 2017","lilySfur","421","RT @BryanDawsonUSA: GOP Congress:

Hearings on #Benghazi witch hunt: 33
Hearings on real Russian interference in US election: 0…","Wilmington, DE","['Benghazi']","[u'Bryan Dawson']","iPhone"
"Thu Apr 20 00:28:52 +0000 2017","marjowil5775","363","RT @LouiseMensch: Ad trackers follow you ALL round the web. Ad firms act like Chayanov and @wikleaks SSL keys. This Chayanov…","Detroit, MI","[]","[u'Louise Mensch', u'waqas yasir']","Android"
"Thu Apr 20 00:32:08 +0000 2017","wasanthapw","15","Russian thinktank gameplanned undermining of #USElection2016, sources say.
#RussianHacking #Putin #USPolitics
https://t.co/7XLD5cignq","Toronto, Ontario","['USElection2016', 'RussianHacking', 'Putin', 'USPolitics']","[]","Twitter Web Client"
"Thu Apr 20 00:32:13 +0000 2017","greenewable","280","@SenateGOP @SenateDems Certainly #russianhacking is a much larger threat than this distraction. #dontbestupid
https://t.co/d5s3oY2yMi","New York","['russianhacking', 'dontbestupid']","[u'Senate Republicans', u'Senate Democrats']","iPhone"
"Thu Apr 20 00:32:36 +0000 2017","don_of_arcadia","175","Too much pressure🍊?

#Resist #TheResistance #Persist
#TrumpRussia #russiagate #TrumpRussiaCoverUp #RussianHacking… https://t.co/iHaPKiGMOm","","['Resist', 'TheResistance', 'Persist', 'TrumpRussia', 'russiagate', 'TrumpRussiaCoverUp', 'RussianHacking']","[]","Twitter Web Client"
